[16:07:53] [info] BUBBLE: Creating window Bubble Editor (1600, 900)
[16:07:53] [info] BUBBLE: OpenGL Info:
[16:07:53] [info] BUBBLE:   Vendor: NVIDIA Corporation
[16:07:53] [info] BUBBLE:   Renderer: NVIDIA GeForce RTX 2060/PCIe/SSE2
[16:07:53] [info] BUBBLE:   Version: 4.5.0 NVIDIA 551.86
[16:07:54] [error] BUBBLE: Program/shader state performance warning: Vertex shader in program 4 is being recompiled based on GL state.
[16:07:55] [error] BUBBLE: Program/shader state performance warning: Vertex shader in program 5 is being recompiled based on GL state.
[16:07:55] [error] BUBBLE: Program/shader state performance warning: Vertex shader in program 6 is being recompiled based on GL state.
[16:07:55] [error] BUBBLE: Program/shader state performance warning: Vertex shader in program 6 is being recompiled based on GL state.
[16:07:58] [trace] BUBBLE: Deserializing scene 'Untitled'
[16:07:58] [trace] BUBBLE: Deserialized entity with ID = 5848681991563351995, name = Camera
[16:07:58] [trace] BUBBLE: Deserialized entity with ID = 14631839275510599010, name = A
[16:07:59] [trace] BUBBLE: Deserialized entity with ID = 9868432192625713214, name = B
[16:08:00] [trace] BUBBLE: Deserialized entity with ID = 15354071937906916318, name = C
[16:08:00] [trace] BUBBLE: Deserialized entity with ID = 15040056750909643832, name = D
[16:08:08] [info] BUBBLE: vec3(5.952730, -2.611447, 17.474545)
[16:08:08] [info] BUBBLE: vec3(5.901220, -2.712169, 17.470913)
[16:08:08] [info] BUBBLE: vec3(5.849676, -2.812836, 17.466675)
[16:08:08] [info] BUBBLE: vec3(5.798099, -2.913444, 17.461830)
[16:08:08] [info] BUBBLE: vec3(5.796223, -3.013992, 17.449108)
[16:08:08] [info] BUBBLE: vec3(5.745545, -3.064242, 17.449839)
[16:08:08] [info] BUBBLE: vec3(5.745545, -3.064242, 17.449839)
[16:08:08] [info] BUBBLE: vec3(5.745545, -3.064242, 17.449839)
[16:08:08] [info] BUBBLE: vec3(5.745545, -3.064242, 17.449839)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.993935, -3.064242, 17.412298)
[16:08:08] [info] BUBBLE: vec3(5.992889, -3.114477, 17.405649)
[16:08:08] [info] BUBBLE: vec3(5.737333, -3.465644, 17.393209)
[16:08:08] [info] BUBBLE: vec3(5.278150, -4.065504, 17.353592)
[16:08:08] [info] BUBBLE: vec3(5.024281, -4.364288, 17.326296)
[16:08:08] [info] BUBBLE: vec3(4.619017, -4.860353, 17.262894)
[16:08:08] [info] BUBBLE: vec3(4.265248, -5.353782, 17.176119)
[16:08:08] [info] BUBBLE: vec3(3.618306, -6.088363, 17.018158)
[16:08:08] [info] BUBBLE: vec3(3.225913, -6.477125, 16.916122)
[16:08:08] [info] BUBBLE: vec3(2.550011, -7.247657, 16.668406)
[16:08:08] [info] BUBBLE: vec3(2.031336, -7.818881, 16.447769)
[16:08:08] [info] BUBBLE: vec3(1.570749, -8.337025, 16.219669)
[16:08:08] [info] BUBBLE: vec3(1.299029, -8.617307, 16.083145)
[16:08:09] [info] BUBBLE: vec3(1.079090, -8.829827, 15.917621)
[16:08:09] [info] BUBBLE: vec3(0.950423, -8.948311, 15.797701)
[16:08:09] [info] BUBBLE: vec3(0.825296, -9.112016, 15.654890)
[16:08:09] [info] BUBBLE: vec3(0.610995, -9.274463, 15.499601)
[16:08:09] [info] BUBBLE: vec3(0.445006, -9.435641, 15.345951)
[16:08:09] [info] BUBBLE: vec3(0.365749, -9.504741, 15.245726)
[16:08:09] [info] BUBBLE: vec3(0.200458, -9.618723, 15.110181)
[16:08:09] [info] BUBBLE: vec3(0.044006, -9.822030, 14.926455)
[16:08:09] [info] BUBBLE: vec3(-0.116575, -9.933829, 14.785886)
[16:08:09] [info] BUBBLE: vec3(-0.186842, -10.044803, 14.657613)
[16:08:09] [info] BUBBLE: vec3(-0.339643, -10.199406, 14.489432)
[16:08:09] [info] BUBBLE: vec3(-0.450513, -10.308420, 14.350714)
[16:08:09] [info] BUBBLE: vec3(-0.559717, -10.416587, 14.210526)
[16:08:09] [info] BUBBLE: vec3(-0.624125, -10.523897, 14.077224)
[16:08:09] [info] BUBBLE: vec3(-0.692331, -10.586599, 13.968033)
[16:08:09] [info] BUBBLE: vec3(-0.797331, -10.692475, 13.824303)
[16:08:09] [info] BUBBLE: vec3(-0.863465, -10.754043, 13.713696)
[16:08:09] [info] BUBBLE: vec3(-0.917706, -10.901720, 13.550968)
[16:08:09] [info] BUBBLE: vec3(-1.012322, -11.047969, 13.377453)
[16:08:09] [info] BUBBLE: vec3(-1.110718, -11.150041, 13.228622)
[16:08:09] [info] BUBBLE: vec3(-1.165865, -11.251224, 13.088285)
[16:08:09] [info] BUBBLE: vec3(-1.226254, -11.309100, 12.974062)
[16:08:09] [info] BUBBLE: vec3(-1.279124, -11.408784, 12.832184)
[16:08:09] [info] BUBBLE: vec3(-1.337599, -11.465492, 12.716880)
[16:08:09] [info] BUBBLE: vec3(-1.361453, -11.479728, 12.638924)
[16:08:09] [info] BUBBLE: vec3(-1.378012, -11.535728, 12.533308)
[16:08:09] [info] BUBBLE: vec3(-1.401267, -11.549459, 12.455193)
[16:08:09] [info] BUBBLE: vec3(-1.457358, -11.604752, 12.338618)
[16:08:09] [info] BUBBLE: vec3(-1.487224, -11.576323, 12.288198)
[16:08:09] [info] BUBBLE: vec3(-1.509504, -11.589549, 12.209824)
[16:08:09] [info] BUBBLE: vec3(-1.491392, -11.602610, 12.142174)
[16:08:09] [info] BUBBLE: vec3(-1.473272, -11.615500, 12.074497)
[16:08:09] [info] BUBBLE: vec3(-1.495137, -11.628226, 11.996030)
[16:08:09] [info] BUBBLE: vec3(-1.556610, -11.640781, 11.906569)
[16:08:09] [info] BUBBLE: vec3(-1.577758, -11.653168, 11.827925)
[16:08:09] [info] BUBBLE: vec3(-1.598641, -11.665389, 11.749222)
[16:08:09] [info] BUBBLE: vec3(-1.587658, -11.636272, 11.710087)
[16:08:09] [info] BUBBLE: vec3(-1.576675, -11.607155, 11.670951)
[16:08:09] [info] BUBBLE: vec3(-1.565692, -11.578038, 11.631815)
[16:08:09] [info] BUBBLE: vec3(-1.554709, -11.548922, 11.592680)
[16:08:09] [info] BUBBLE: vec3(-1.543726, -11.519805, 11.553545)
[16:08:09] [info] BUBBLE: vec3(-1.532743, -11.490688, 11.514409)
[16:08:09] [info] BUBBLE: vec3(-1.521760, -11.461571, 11.475273)
[16:08:09] [info] BUBBLE: vec3(-1.510777, -11.432454, 11.436138)
[16:08:09] [info] BUBBLE: vec3(-1.491805, -11.444503, 11.368542)
[16:08:09] [info] BUBBLE: vec3(-1.480841, -11.415289, 11.329473)
[16:08:09] [info] BUBBLE: vec3(-1.469877, -11.386074, 11.290405)
[16:08:09] [info] BUBBLE: vec3(-1.458913, -11.356860, 11.251337)
[16:08:09] [info] BUBBLE: vec3(-1.447949, -11.327645, 11.212269)
[16:08:09] [info] BUBBLE: vec3(-1.436985, -11.298431, 11.173201)
[16:08:09] [info] BUBBLE: vec3(-1.426021, -11.269217, 11.134132)
[16:08:09] [info] BUBBLE: vec3(-1.415057, -11.240003, 11.095064)
[16:08:09] [info] BUBBLE: vec3(-1.404094, -11.210789, 11.055996)
[16:08:09] [info] BUBBLE: vec3(-1.393130, -11.181574, 11.016928)
[16:08:09] [info] BUBBLE: vec3(-1.382166, -11.152360, 10.977859)
[16:08:09] [info] BUBBLE: vec3(-1.371202, -11.123146, 10.938791)
[16:08:09] [info] BUBBLE: vec3(-1.360238, -11.093931, 10.899723)
[16:08:09] [info] BUBBLE: vec3(-1.341260, -11.105814, 10.832094)
[16:08:09] [info] BUBBLE: vec3(-1.330315, -11.076502, 10.793093)
[16:08:09] [info] BUBBLE: vec3(-1.350779, -11.088215, 10.714315)
[16:08:09] [info] BUBBLE: vec3(-1.339760, -11.058806, 10.675409)
[16:08:09] [info] BUBBLE: vec3(-1.328740, -11.029398, 10.636503)
[16:08:09] [info] BUBBLE: vec3(-1.317721, -10.999989, 10.597597)
[16:08:09] [info] BUBBLE: vec3(-1.306701, -10.970580, 10.558691)
[16:08:09] [info] BUBBLE: vec3(-1.295682, -10.941172, 10.519785)
[16:08:09] [info] BUBBLE: vec3(-1.284662, -10.911762, 10.480879)
[16:08:09] [info] BUBBLE: vec3(-1.273643, -10.882354, 10.441973)
[16:08:09] [info] BUBBLE: vec3(-1.262624, -10.852945, 10.403067)
[16:08:09] [info] BUBBLE: vec3(-1.251604, -10.823537, 10.364161)
[16:08:09] [info] BUBBLE: vec3(-1.240585, -10.794128, 10.325254)
[16:08:09] [info] BUBBLE: vec3(-1.229565, -10.764719, 10.286348)
[16:08:09] [info] BUBBLE: vec3(-1.218546, -10.735311, 10.247442)
[16:08:09] [info] BUBBLE: vec3(-1.207526, -10.705902, 10.208536)
[16:08:09] [info] BUBBLE: vec3(-1.196507, -10.676493, 10.169630)
[16:08:09] [info] BUBBLE: vec3(-1.185487, -10.647084, 10.130724)
[16:08:09] [info] BUBBLE: vec3(-1.174468, -10.617676, 10.091818)
[16:08:09] [info] BUBBLE: vec3(-1.163448, -10.588267, 10.052912)
[16:08:09] [info] BUBBLE: vec3(-1.152429, -10.558859, 10.014006)
[16:08:09] [info] BUBBLE: vec3(-1.141409, -10.529449, 9.975100)
[16:08:09] [info] BUBBLE: vec3(-1.130390, -10.500041, 9.936193)
[16:08:09] [info] BUBBLE: vec3(-1.119370, -10.470633, 9.897287)
[16:08:09] [info] BUBBLE: vec3(-1.108351, -10.441223, 9.858381)
[16:08:09] [info] BUBBLE: vec3(-1.097332, -10.411815, 9.819475)
[16:08:09] [info] BUBBLE: vec3(-1.086312, -10.382406, 9.780569)
[16:08:10] [info] BUBBLE: vec3(-1.075293, -10.352998, 9.741663)
[16:08:10] [info] BUBBLE: vec3(-1.064273, -10.323589, 9.702757)
[16:08:10] [info] BUBBLE: vec3(-1.053254, -10.294180, 9.663851)
[16:08:10] [info] BUBBLE: vec3(-1.042234, -10.264771, 9.624945)
[16:08:10] [info] BUBBLE: vec3(-1.031215, -10.235363, 9.586039)
[16:08:10] [info] BUBBLE: vec3(-1.020195, -10.205954, 9.547132)
[16:08:10] [info] BUBBLE: vec3(-1.009176, -10.176545, 9.508226)
[16:08:10] [info] BUBBLE: vec3(-0.998156, -10.147137, 9.469320)
[16:08:10] [info] BUBBLE: vec3(-0.987137, -10.117728, 9.430414)
[16:08:10] [info] BUBBLE: vec3(-0.976117, -10.088320, 9.391508)
[16:08:10] [info] BUBBLE: vec3(-0.965098, -10.058910, 9.352602)
[16:08:10] [info] BUBBLE: vec3(-0.954078, -10.029502, 9.313696)
[16:08:10] [info] BUBBLE: vec3(-0.943059, -10.000093, 9.274790)
[16:08:10] [info] BUBBLE: vec3(-0.932039, -9.970684, 9.235884)
[16:08:10] [info] BUBBLE: vec3(-0.921020, -9.941276, 9.196978)
[16:08:10] [info] BUBBLE: vec3(-0.910001, -9.911867, 9.158072)
[16:08:10] [info] BUBBLE: vec3(-0.898981, -9.882459, 9.119165)
[16:08:10] [info] BUBBLE: vec3(-0.887962, -9.853050, 9.080259)
[16:08:10] [info] BUBBLE: vec3(-0.868806, -9.864594, 9.012625)
[16:08:10] [info] BUBBLE: vec3(-0.857806, -9.835089, 8.973785)
[16:08:10] [info] BUBBLE: vec3(-0.846806, -9.805583, 8.934948)
[16:08:10] [info] BUBBLE: vec3(-0.835805, -9.776077, 8.896109)
[16:08:10] [info] BUBBLE: vec3(-0.824805, -9.746572, 8.857271)
[16:08:10] [info] BUBBLE: vec3(-0.813805, -9.717066, 8.818432)
[16:08:10] [info] BUBBLE: vec3(-0.802805, -9.687560, 8.779594)
[16:08:10] [info] BUBBLE: vec3(-0.791805, -9.658054, 8.740755)
[16:08:10] [info] BUBBLE: vec3(-0.780805, -9.628549, 8.701918)
[16:08:10] [info] BUBBLE: vec3(-0.769804, -9.599043, 8.663078)
[16:08:10] [info] BUBBLE: vec3(-0.758804, -9.569537, 8.624241)
[16:08:10] [info] BUBBLE: vec3(-0.747804, -9.540031, 8.585402)
[16:08:10] [info] BUBBLE: vec3(-0.736804, -9.510526, 8.546564)
[16:08:10] [info] BUBBLE: vec3(-0.725804, -9.481020, 8.507725)
[16:08:10] [info] BUBBLE: vec3(-0.714804, -9.451514, 8.468887)
[16:08:10] [info] BUBBLE: vec3(-0.703804, -9.422009, 8.430048)
[16:08:10] [info] BUBBLE: vec3(-0.692803, -9.392503, 8.391211)
[16:08:10] [info] BUBBLE: vec3(-0.681803, -9.362997, 8.352372)
[16:08:10] [info] BUBBLE: vec3(-0.670803, -9.333491, 8.313534)
[16:08:10] [info] BUBBLE: vec3(-0.659803, -9.303986, 8.274695)
[16:08:10] [info] BUBBLE: vec3(-0.648803, -9.274480, 8.235857)
[16:08:10] [info] BUBBLE: vec3(-0.637803, -9.244974, 8.197019)
[16:08:10] [info] BUBBLE: vec3(-0.626802, -9.215468, 8.158180)
[16:08:10] [info] BUBBLE: vec3(-0.615802, -9.185963, 8.119342)
[16:08:10] [info] BUBBLE: vec3(-0.573487, -9.115502, 8.120356)
[16:08:10] [info] BUBBLE: vec3(-0.427714, -8.962808, 8.210871)
[16:08:10] [info] BUBBLE: vec3(-0.247151, -8.768314, 8.337756)
[16:08:10] [info] BUBBLE: vec3(0.004573, -8.489434, 8.536315)
[16:08:10] [info] BUBBLE: vec3(0.263307, -8.208681, 8.727335)
[16:08:10] [info] BUBBLE: vec3(0.498088, -8.011390, 8.848336)
[16:08:10] [info] BUBBLE: vec3(0.689296, -7.770580, 8.982815)
[16:08:10] [info] BUBBLE: vec3(0.888983, -7.571843, 9.086347)
[16:08:10] [info] BUBBLE: vec3(1.317068, -7.023232, 9.431040)
[16:08:10] [info] BUBBLE: vec3(1.852815, -6.467109, 9.760796)
[16:08:10] [info] BUBBLE: vec3(2.403096, -5.767820, 10.126103)
[16:08:10] [info] BUBBLE: vec3(2.978146, -5.104228, 10.428778)
[16:08:10] [info] BUBBLE: vec3(3.295770, -4.666014, 10.583299)
[16:08:10] [info] BUBBLE: vec3(3.853083, -3.989173, 10.820825)
[16:08:10] [info] BUBBLE: vec3(4.328863, -3.257410, 11.037144)
[16:08:10] [info] BUBBLE: vec3(4.765268, -2.663579, 11.171869)
[16:08:10] [info] BUBBLE: vec3(5.108961, -2.163323, 11.256916)
[16:08:10] [info] BUBBLE: vec3(5.257089, -1.856679, 11.283439)
[16:08:10] [info] BUBBLE: vec3(5.506190, -1.402194, 11.335387)
[16:08:10] [info] BUBBLE: vec3(5.657104, -0.995779, 11.370777)
[16:08:10] [info] BUBBLE: vec3(5.858614, -0.538936, 11.403430)
[16:08:10] [info] BUBBLE: vec3(6.009112, -0.180791, 11.410280)
[16:08:10] [info] BUBBLE: vec3(6.160398, 0.227597, 11.418502)
[16:08:10] [info] BUBBLE: vec3(6.316269, 0.627981, 11.466838)
[16:08:10] [info] BUBBLE: vec3(6.419905, 0.878817, 11.491878)
[16:08:10] [info] BUBBLE: vec3(6.472806, 1.079787, 11.512799)
[16:08:10] [info] BUBBLE: vec3(6.628302, 1.482447, 11.542512)
[16:08:10] [info] BUBBLE: vec3(6.834006, 1.936435, 11.561320)
[16:08:10] [info] BUBBLE: vec3(6.987917, 2.290136, 11.568589)
[16:08:10] [info] BUBBLE: vec3(7.090737, 2.593642, 11.573333)
[16:08:10] [info] BUBBLE: vec3(7.192719, 2.846751, 11.571137)
[16:08:10] [info] BUBBLE: vec3(7.294732, 3.201315, 11.568326)
[16:08:10] [info] BUBBLE: vec3(7.496073, 3.657401, 11.543862)
[16:08:10] [info] BUBBLE: vec3(7.645857, 4.012178, 11.517718)
[16:08:10] [info] BUBBLE: vec3(7.794645, 4.316220, 11.486009)
[16:08:10] [info] BUBBLE: vec3(7.942366, 4.620146, 11.448930)
[16:08:10] [info] BUBBLE: vec3(8.138606, 4.923893, 11.396909)
[16:08:10] [info] BUBBLE: vec3(8.332607, 5.277956, 11.335235)
[16:08:10] [info] BUBBLE: vec3(8.584826, 5.584696, 11.308488)
[16:08:10] [info] BUBBLE: vec3(8.788476, 5.790901, 11.295402)
[16:08:10] [info] BUBBLE: vec3(8.990117, 6.047792, 11.273216)
[16:08:10] [info] BUBBLE: vec3(9.242270, 6.204286, 11.245563)
[16:08:10] [info] BUBBLE: vec3(9.349005, 6.310699, 11.257586)
[16:08:11] [info] BUBBLE: vec3(9.601484, 6.417294, 11.230124)
[16:08:11] [info] BUBBLE: vec3(9.803159, 6.574315, 11.206333)
[16:08:11] [info] BUBBLE: vec3(10.054264, 6.681349, 11.172297)
[16:08:11] [info] BUBBLE: vec3(10.306699, 6.738369, 11.141593)
[16:08:11] [info] BUBBLE: vec3(10.462898, 6.795491, 11.137870)
[16:08:11] [info] BUBBLE: vec3(10.666734, 6.852715, 11.117567)
[16:08:11] [info] BUBBLE: vec3(10.917807, 6.910040, 11.079295)
[16:08:11] [info] BUBBLE: vec3(11.170732, 6.917334, 11.044947)
[16:08:11] [info] BUBBLE: vec3(11.423225, 6.924628, 11.007568)
[16:08:11] [info] BUBBLE: vec3(11.672514, 6.982054, 10.959522)
[16:08:11] [info] BUBBLE: vec3(11.736940, 6.989467, 10.987720)
[16:08:11] [info] BUBBLE: vec3(11.894805, 6.996880, 10.978947)
[16:08:11] [info] BUBBLE: vec3(12.145342, 7.004292, 10.930655)
[16:08:11] [info] BUBBLE: vec3(12.349077, 7.011705, 10.898485)
[16:08:11] [info] BUBBLE: vec3(12.598253, 7.019117, 10.843598)
[16:08:11] [info] BUBBLE: vec3(12.801069, 7.026530, 10.806061)
[16:08:11] [info] BUBBLE: vec3(13.003420, 7.033943, 10.766093)
[16:08:11] [info] BUBBLE: vec3(13.295279, 7.041355, 10.679553)
[16:08:11] [info] BUBBLE: vec3(13.585644, 7.048768, 10.588125)
[16:08:11] [info] BUBBLE: vec3(13.922117, 7.006048, 10.474662)
[16:08:11] [info] BUBBLE: vec3(14.077663, 7.013343, 10.445913)
[16:08:11] [info] BUBBLE: vec3(14.363677, 7.020637, 10.341299)
[16:08:11] [info] BUBBLE: vec3(14.518411, 7.027930, 10.308455)
[16:08:11] [info] BUBBLE: vec3(14.672823, 7.035225, 10.274126)
[16:08:11] [info] BUBBLE: vec3(14.741260, 7.042519, 10.290494)
[16:08:11] [info] BUBBLE: vec3(14.852497, 7.049812, 10.280293)
[16:08:11] [info] BUBBLE: vec3(14.963657, 7.057106, 10.269289)
[16:08:11] [info] BUBBLE: vec3(15.032397, 7.064401, 10.284340)
[16:08:11] [info] BUBBLE: vec3(15.058928, 7.071694, 10.326019)
[16:08:11] [info] BUBBLE: vec3(15.127771, 7.078988, 10.340573)
[16:08:11] [info] BUBBLE: vec3(15.154599, 7.086282, 10.382059)
[16:08:11] [info] BUBBLE: vec3(15.181527, 7.093575, 10.423483)
[16:08:11] [info] BUBBLE: vec3(15.208555, 7.100869, 10.464839)
[16:08:11] [info] BUBBLE: vec3(15.235680, 7.108163, 10.506130)
[16:08:11] [info] BUBBLE: vec3(15.221020, 7.115457, 10.574919)
[16:08:11] [info] BUBBLE: vec3(15.202271, 7.172882, 10.637477)
[16:08:11] [info] BUBBLE: vec3(15.229471, 7.180295, 10.678699)
[16:08:11] [info] BUBBLE: vec3(15.214967, 7.187707, 10.747509)
[16:08:11] [info] BUBBLE: vec3(15.200462, 7.195120, 10.816318)
[16:08:11] [info] BUBBLE: vec3(15.185958, 7.202532, 10.885126)
[16:08:11] [info] BUBBLE: vec3(15.171453, 7.209945, 10.953936)
[16:08:11] [info] BUBBLE: vec3(15.156948, 7.217357, 11.022745)
[16:08:11] [info] BUBBLE: vec3(15.142444, 7.224770, 11.091554)
[16:08:11] [info] BUBBLE: vec3(15.127939, 7.232182, 11.160362)
[16:08:11] [info] BUBBLE: vec3(15.113434, 7.239594, 11.229172)
[16:08:11] [info] BUBBLE: vec3(15.098929, 7.247006, 11.297981)
[16:08:11] [info] BUBBLE: vec3(15.084425, 7.254419, 11.366790)
[16:08:11] [info] BUBBLE: vec3(15.069921, 7.261831, 11.435598)
[16:08:11] [info] BUBBLE: vec3(15.055416, 7.269244, 11.504408)
[16:08:11] [info] BUBBLE: vec3(15.040911, 7.276656, 11.573217)
[16:08:11] [info] BUBBLE: vec3(15.026406, 7.284069, 11.642026)
[16:08:11] [info] BUBBLE: vec3(15.011902, 7.291481, 11.710835)
[16:08:11] [info] BUBBLE: vec3(14.997396, 7.298894, 11.779644)
[16:08:11] [info] BUBBLE: vec3(14.982892, 7.306306, 11.848454)
[16:08:11] [info] BUBBLE: vec3(14.926517, 7.313718, 11.944814)
[16:08:11] [info] BUBBLE: vec3(14.831968, 7.270999, 12.074642)
[16:08:11] [info] BUBBLE: vec3(14.694479, 7.228143, 12.231016)
[16:08:11] [info] BUBBLE: vec3(14.470705, 7.185150, 12.439572)
[16:08:11] [info] BUBBLE: vec3(14.161925, 7.091821, 12.703184)
[16:08:11] [info] BUBBLE: vec3(13.851633, 6.947936, 12.967031)
[16:08:11] [info] BUBBLE: vec3(13.661664, 6.904132, 13.140224)
[16:08:11] [info] BUBBLE: vec3(13.337567, 6.860193, 13.383907)
[16:08:11] [info] BUBBLE: vec3(13.187308, 6.816120, 13.528292)
[16:08:11] [info] BUBBLE: vec3(12.991320, 6.771914, 13.694811)
[16:08:11] [info] BUBBLE: vec3(12.616357, 6.677233, 13.955034)
[16:08:11] [info] BUBBLE: vec3(12.327050, 6.582257, 14.164419)
[16:08:11] [info] BUBBLE: vec3(12.080163, 6.486991, 14.348118)
[16:08:11] [info] BUBBLE: vec3(11.874626, 6.441853, 14.503044)
[16:08:11] [info] BUBBLE: vec3(11.530878, 6.346152, 14.721065)
[16:08:11] [info] BUBBLE: vec3(11.183182, 6.250164, 14.932917)
[16:08:11] [info] BUBBLE: vec3(10.831656, 6.153892, 15.138532)
[16:08:11] [info] BUBBLE: vec3(10.522188, 6.107836, 15.316063)
[16:08:11] [info] BUBBLE: vec3(10.352468, 6.061651, 15.437197)
[16:08:11] [info] BUBBLE: vec3(10.134265, 6.015337, 15.574068)
[16:08:11] [info] BUBBLE: vec3(9.962404, 5.968893, 15.692143)
[16:08:11] [info] BUBBLE: vec3(9.836155, 5.972848, 15.788773)
[16:08:11] [info] BUBBLE: vec3(9.614902, 5.926275, 15.920713)
[16:08:11] [info] BUBBLE: vec3(9.296041, 5.879572, 16.081226)
[16:08:11] [info] BUBBLE: vec3(9.023201, 5.832741, 16.222391)
[16:08:11] [info] BUBBLE: vec3(8.796131, 5.836338, 16.342548)
[16:08:11] [info] BUBBLE: vec3(8.617526, 5.789378, 16.450138)
[16:08:11] [info] BUBBLE: vec3(8.485867, 5.792855, 16.539392)
[16:08:11] [info] BUBBLE: vec3(8.451203, 5.796332, 16.600927)
[16:08:12] [info] BUBBLE: vec3(8.271265, 5.749245, 16.706259)
[16:08:12] [info] BUBBLE: vec3(8.187361, 5.752602, 16.780804)
[16:08:12] [info] BUBBLE: vec3(8.054413, 5.755959, 16.868168)
[16:08:12] [info] BUBBLE: vec3(7.921890, 5.708744, 16.958126)
[16:08:12] [info] BUBBLE: vec3(7.788097, 5.711981, 17.044220)
[16:08:12] [info] BUBBLE: vec3(7.653893, 5.715219, 17.129669)
[16:08:12] [info] BUBBLE: vec3(7.568393, 5.718457, 17.202394)
[16:08:12] [info] BUBBLE: vec3(7.482718, 5.721694, 17.274914)
[16:08:12] [info] BUBBLE: vec3(7.347699, 5.724932, 17.359074)
[16:08:12] [info] BUBBLE: vec3(7.261505, 5.728170, 17.430973)
[16:08:12] [info] BUBBLE: vec3(7.224364, 5.731408, 17.491058)
[16:08:12] [info] BUBBLE: vec3(7.187224, 5.734645, 17.551142)
[16:08:12] [info] BUBBLE: vec3(7.150084, 5.737883, 17.611227)
[16:08:12] [info] BUBBLE: vec3(7.112944, 5.741121, 17.671310)
[16:08:12] [info] BUBBLE: vec3(7.075803, 5.744359, 17.731396)
[16:08:12] [info] BUBBLE: vec3(6.989436, 5.747596, 17.803089)
[16:08:12] [info] BUBBLE: vec3(6.952151, 5.750834, 17.863085)
[16:08:12] [info] BUBBLE: vec3(6.914866, 5.754072, 17.923079)
[16:08:12] [info] BUBBLE: vec3(6.877582, 5.757309, 17.983074)
[16:08:12] [info] BUBBLE: vec3(6.840298, 5.760547, 18.043070)
[16:08:12] [info] BUBBLE: vec3(6.803013, 5.763785, 18.103064)
[16:08:12] [info] BUBBLE: vec3(6.765729, 5.767023, 18.163059)
[16:08:12] [info] BUBBLE: vec3(6.728444, 5.770260, 18.223053)
[16:08:12] [info] BUBBLE: vec3(6.641906, 5.773498, 18.294538)
[16:08:12] [info] BUBBLE: vec3(6.604477, 5.776736, 18.354445)
[16:08:12] [info] BUBBLE: vec3(6.567049, 5.779974, 18.414349)
[16:08:12] [info] BUBBLE: vec3(6.480340, 5.783211, 18.485628)
[16:08:12] [info] BUBBLE: vec3(6.442768, 5.786449, 18.545443)
[16:08:12] [info] BUBBLE: vec3(6.405196, 5.789687, 18.605259)
[16:08:12] [info] BUBBLE: vec3(6.318315, 5.792924, 18.676329)
[16:08:12] [info] BUBBLE: vec3(6.280599, 5.796162, 18.736053)
[16:08:12] [info] BUBBLE: vec3(6.094797, 5.799400, 18.828831)
[16:08:12] [info] BUBBLE: vec3(5.858841, 5.802638, 18.930693)
[16:08:12] [info] BUBBLE: vec3(5.571659, 5.856449, 19.036837)
[16:08:12] [info] BUBBLE: vec3(5.333588, 5.859806, 19.133564)
[16:08:12] [info] BUBBLE: vec3(5.143747, 5.863163, 19.218813)
[16:08:12] [info] BUBBLE: vec3(5.143747, 5.863163, 19.218813)
[16:08:12] [info] BUBBLE: vec3(5.143747, 5.863163, 19.218813)
[16:08:12] [info] BUBBLE: vec3(5.143747, 5.863163, 19.218813)
[16:08:12] [info] BUBBLE: vec3(5.143747, 5.863163, 19.218813)
